Month,Day,Year,Day of Week,Policy Number,Processing Done
November,8, 2017,Wednesday,AT10364940,Docattach
November,8, 2017,Wednesday,AT10346530,Docattach
November,8, 2017,Wednesday,AT10372330,Docattach
November,8, 2017,Wednesday,AT10375580,Docattach
November,8, 2017,Wednesday,AT10375550,Docattach
November,8, 2017,Wednesday,AT10376640,Docattach
November,8, 2017,Wednesday,AT10371980,Docattach
November,8, 2017,Wednesday,AT10362280,Docattach
November,8, 2017,Wednesday,AT10383210,Docattach
November,9, 2017,Thursday,AT10371390,Docattach
November,9, 2017,Thursday,AT10375920,Docattach
November,9, 2017,Thursday,AT10379180,Docattach
November,9, 2017,Thursday,AT10349240,Docattach
November,9, 2017,Thursday,AT10362320,Docattach
November,9, 2017,Thursday,AT10365680,Docattach
November,9, 2017,Thursday,AT10369550,Docattach
November,9, 2017,Thursday,AT10379380,Docattach
November,9, 2017,Thursday,AT10371310,Docattach
November,9, 2017,Thursday,AT10371540,Docattach
November,10, 2017,Friday,AT10379930,Docattach
November,10, 2017,Friday,AT10371540,Docattach
December,1, 2017,Friday,AT10389990,Docattach
December,1, 2017,Friday,AT10386380,Docattach
December,1, 2017,Friday,AT10389000,Docattach
December,1, 2017,Friday,AT10376560,Docattach
December,1, 2017,Friday,AT10363630,Docattach
December,1, 2017,Friday,AT10361440,Docattach
December,1, 2017,Friday,AT10372400,Docattach
December,1, 2017,Friday,AT10363530,Docattach
December,1, 2017,Friday,AT10388300,Docattach
December,4, 2017,Monday,AT10383900,Docattach
December,4, 2017,Monday,AT10355750,Docattach
December,4, 2017,Monday,AT10363870,Docattach
December,4, 2017,Monday,AT10368900,Docattach
December,4, 2017,Monday,AT10390440,Docattach
December,4, 2017,Monday,AT10370300,Docattach
December,4, 2017,Monday,AT10376610,Docattach
December,4, 2017,Monday,AT10390890,Docattach
December,4, 2017,Monday,AT10377950,Docattach
December,4, 2017,Monday,AT10371060,Docattach
December,4, 2017,Monday,AT10373490,Docattach
December,4, 2017,Monday,AT10376230,Docattach
December,4, 2017,Monday,AT10388990,Docattach
December,4, 2017,Monday,AT10377330,Docattach
December,7, 2017,Thursday,AT10381760,Docattach
December,8, 2017,Friday,AT10374910,Docattach
December,8, 2017,Friday,AT10374890,Docattach
December,8, 2017,Friday,AT10360470,Docattach
December,8, 2017,Friday,AT10384040,Docattach
December,8, 2017,Friday,AT10351420,Docattach
December,8, 2017,Friday,AT10361050,Docattach
December,8, 2017,Friday,AT10362080,Docattach
December,8, 2017,Friday,AT10366440,Docattach
December,8, 2017,Friday,AT10368150,Docattach
December,8, 2017,Friday,AT10368840,Docattach
December,8, 2017,Friday,AT10369750,Docattach
December,12, 2017,Tuesday,AT10365660,Docattach
December,12, 2017,Tuesday,AT10365670,Docattach
December,12, 2017,Tuesday,AT70007210,Docattach
December,12, 2017,Tuesday,AT10346530,Docattach
December,12, 2017,Tuesday,AT10388500,Docattach
December,12, 2017,Tuesday,AT10378140,Docattach
December,12, 2017,Tuesday,AT10384130,Docattach
December,12, 2017,Tuesday,AT10382080,Docattach
December,12, 2017,Tuesday,AT10355250,Docattach
December,12, 2017,Tuesday,AT10342540,Docattach
December,15, 2017,Friday,AT10385560,Docattach
December,15, 2017,Friday,AT10379160,Docattach
December,15, 2017,Friday,AT10376740,Docattach
December,15, 2017,Friday,AT10369170,Docattach
December,18, 2017,Monday,AT10374610,Docattach
December,18, 2017,Monday,AT10376000,Docattach
December,18, 2017,Monday,AT70007450,Docattach
December,18, 2017,Monday,AT10378100,Docattach
December,18, 2017,Monday,AT10382330,Docattach
December,18, 2017,Monday,AT10375880,Docattach
December,18, 2017,Monday,AT10347960,Docattach
December,18, 2017,Monday,VF53181890,Docattach
December,18, 2017,Monday,AT10381790,Docattach
December,18, 2017,Monday,AT10369170,Docattach
December,18, 2017,Monday,AT10381790,Docattach
December,20, 2017,Wednesday,AT10341710,Docattach
December,20, 2017,Wednesday,AT10373450,Docattach
December,20, 2017,Wednesday,AT10373400,Docattach
December,20, 2017,Wednesday,AT10389730,Docattach
December,20, 2017,Wednesday,AT10389730,Docattach
December,20, 2017,Wednesday,AT10357530,Docattach
December,20, 2017,Wednesday,AT10382080,Docattach
December,20, 2017,Wednesday,AT10386930,Docattach
December,20, 2017,Wednesday,AT10380910,Docattach
December,26, 2017,Tuesday,AT10389730,Docattach
December,27, 2017,Wednesday,AT10392450,Docattach
December,27, 2017,Wednesday,AT10398570,Docattach
December,27, 2017,Wednesday,AT10399080,Docattach
December,27, 2017,Wednesday,AT10398580,Docattach
December,27, 2017,Wednesday,AT10367700,Docattach
December,27, 2017,Wednesday,AT10371520,Docattach
December,27, 2017,Wednesday,AT10398990,Docattach
December,27, 2017,Wednesday,AT10398700,Docattach
December,28, 2017,Thursday,AT10381790,Docattach
January,2, 2018,Tuesday,AT10397240,Docattach
January,2, 2018,Tuesday,AU10002760,Docattach
January,2, 2018,Tuesday,AT10399040,Docattach
January,2, 2018,Tuesday,AT10399060,Docattach
January,2, 2018,Tuesday,AT70007680,Docattach
January,2, 2018,Tuesday,AT10386810,Docattach
January,2, 2018,Tuesday,AT10390820,Docattach
January,2, 2018,Tuesday,AT10367700,Docattach
January,2, 2018,Tuesday,AT10399040,Docattach
January,2, 2018,Tuesday,AT10399060,Docattach
January,2, 2018,Tuesday,AT10383860,Docattach
January,2, 2018,Tuesday,AT10393860,Docattach
January,2, 2018,Tuesday,AT10374520,Docattach
January,2, 2018,Tuesday,AT10390370,Docattach
January,2, 2018,Tuesday,AT10380290,Docattach
January,2, 2018,Tuesday,AT10391610,Docattach
January,2, 2018,Tuesday,AT10392880,Docattach
January,2, 2018,Tuesday,AT10399320,Docattach
January,2, 2018,Tuesday,AT10389290,Docattach
January,2, 2018,Tuesday,AT10388390,Docattach
January,2, 2018,Tuesday,AT10387830,Docattach
January,2, 2018,Tuesday,AT10378320,Docattach
January,2, 2018,Tuesday,AT10355260,Docattach
January,4, 2018,Thursday,AT10381760 ,Docattach
January,4, 2018,Thursday,AT10399790,Docattach
January,4, 2018,Thursday,AT10399870,Docattach
January,4, 2018,Thursday,AT10399940,Docattach
January,4, 2018,Thursday,AT10399910,Docattach
January,4, 2018,Thursday,AT10399890,Docattach
January,4, 2018,Thursday,AT10371570,Docattach
January,4, 2018,Thursday,AT10371830,Docattach
January,4, 2018,Thursday,AT10376040,Docattach
January,4, 2018,Thursday,AT10399310,Docattach
January,4, 2018,Thursday,AT10385040,Docattach
January,4, 2018,Thursday,AT10389310,Docattach
January,4, 2018,Thursday,AT10376910,Docattach
January,4, 2018,Thursday,AT10388880,Docattach
January,4, 2018,Thursday,AT10393950,Docattach
January,4, 2018,Thursday,AT10388450,Docattach
January,4, 2018,Thursday,AT10396440,Docattach
January,4, 2018,Thursday,AT10391910,Docattach
January,4, 2018,Thursday,AT10390700,Docattach
January,4, 2018,Thursday,AT10392510,Docattach
January,4, 2018,Thursday,AT10396020,Docattach
January,4, 2018,Thursday,AT10391310,Docattach
January,5, 2018,Friday,AT10399440,Docattach
January,5, 2018,Friday,AT10399450,Docattach
January,5, 2018,Friday,AT10399590,Docattach
January,5, 2018,Friday,AT10372910,Docattach
January,5, 2018,Friday,AT10397460,Docattach
January,5, 2018,Friday,AT10379110,Docattach
January,5, 2018,Friday,AT10385290,Docattach
January,5, 2018,Friday,AT10385460,Docattach
January,5, 2018,Friday,AT10385480,Docattach
January,5, 2018,Friday,AT10384380,Docattach
January,10, 2018,Wednesday,AT10374750,Docattach
January,10, 2018,Wednesday,AT10389110,Docattach
January,10, 2018,Wednesday,AT10389830,Docattach
January,10, 2018,Wednesday,AT10391070,Docattach
January,10, 2018,Wednesday,AT10385810,Docattach
January,10, 2018,Wednesday,AT10391420,Docattach
January,10, 2018,Wednesday,AT10397290,Docattach
January,10, 2018,Wednesday,AT10391320,Docattach
January,10, 2018,Wednesday,AT10397450,Docattach
January,10, 2018,Wednesday,AT10392540,Docattach
January,10, 2018,Wednesday,AT10369040,Docattach
January,10, 2018,Wednesday,AT10386780,Docattach
January,10, 2018,Wednesday,AT10377500,Docattach
January,10, 2018,Wednesday,AT10375240,Docattach
January,10, 2018,Wednesday,AT10393910,Docattach
January,10, 2018,Wednesday,AT10386960,Docattach
January,12, 2018,Friday,AT10401660,Docattach
January,12, 2018,Friday,AT10379450,Docattach
January,12, 2018,Friday,AT10390500,Docattach
January,12, 2018,Friday,AT10385630,Docattach
January,12, 2018,Friday,AT10393180,Docattach
January,12, 2018,Friday,AT10395940,Docattach
January,12, 2018,Friday,AT10355870,Docattach
January,12, 2018,Friday,AT10393180,Docattach
January,12, 2018,Friday,AT10366700,Docattach
January,12, 2018,Friday,AT10393940,Docattach
January,12, 2018,Friday,AT10383470,Docattach
January,16, 2018,Tuesday,AT10401140,Docattach
January,16, 2018,Tuesday,AT10401770,Docattach
January,16, 2018,Tuesday,AT10401910,Docattach
January,16, 2018,Tuesday,AT10379470,Docattach
January,16, 2018,Tuesday,AT10391900,Docattach
January,16, 2018,Tuesday,AT10393470,Docattach
January,16, 2018,Tuesday,AT10379910,Docattach
January,16, 2018,Tuesday,AT10401860,Docattach
January,16, 2018,Tuesday,AT10401830,Docattach
January,16, 2018,Tuesday,AT10401810,Docattach
January,16, 2018,Tuesday,AT10401870,Docattach
January,16, 2018,Tuesday,AT10396720,Docattach
January,16, 2018,Tuesday,AT10401850,Docattach
January,16, 2018,Tuesday,AT10378900,Docattach
January,16, 2018,Tuesday,AT10393070,Docattach
January,18, 2018,Thursday,AT10393180,Docattach
January,18, 2018,Thursday,AT10402140,Docattach
January,18, 2018,Thursday,AT10402200,Docattach
January,18, 2018,Thursday,AT10402220,Docattach
January,18, 2018,Thursday,AT10401920,Docattach
January,18, 2018,Thursday,AT10402340,Docattach
January,18, 2018,Thursday,AT10402180,Docattach
January,18, 2018,Thursday,AT10402370,Docattach
January,18, 2018,Thursday,AT10402420,Docattach
January,18, 2018,Thursday,AT10383700,Docattach
January,18, 2018,Thursday,AT10383440,Docattach
January,18, 2018,Thursday,AT10402490,Docattach
January,18, 2018,Thursday,AT10393570,Docattach
January,18, 2018,Thursday,AT10397390,Docattach
January,18, 2018,Thursday,AT10378180,Docattach
January,19, 2018,Friday,AT10383370,Docattach
January,19, 2018,Friday,AT10391010,Docattach
January,19, 2018,Friday,AT10391760,Docattach
January,19, 2018,Friday,AT10387040,Docattach
January,19, 2018,Friday,AT10394710,Docattach
January,22, 2018,Monday,AT10402530,Docattach
January,22, 2018,Monday,AT10402640,Docattach
January,22, 2018,Monday,AT10402540,Docattach
January,22, 2018,Monday,AT10391020,Docattach
January,22, 2018,Monday,AT10402150,Docattach
January,22, 2018,Monday,AT10370900,Docattach
January,22, 2018,Monday,AT10393910,Docattach
January,22, 2018,Monday,AT10399800,Docattach
January,22, 2018,Monday,AT10399860,Docattach
January,22, 2018,Monday,AT10390150,Docattach
January,22, 2018,Monday,AT10402900,Docattach
January,22, 2018,Monday,AT10374830,Docattach
January,22, 2018,Monday,AT10388710,Docattach
January,22, 2018,Monday,AT10396440,Docattach
January,22, 2018,Monday,AT10378020,Docattach
January,22, 2018,Monday,AT10387320,Docattach
January,23, 2018,Tuesday,AT10403130,Docattach
January,23, 2018,Tuesday,AT10403040,Docattach
January,23, 2018,Tuesday,AT10388720,Docattach
January,23, 2018,Tuesday,AT10394820,Docattach
January,23, 2018,Tuesday,AT10380300,Docattach
January,23, 2018,Tuesday,AT10400050,Docattach
January,23, 2018,Tuesday,AT10400130,Docattach
January,23, 2018,Tuesday,AT10386130,Docattach
January,23, 2018,Tuesday,AT10389540,Docattach
January,23, 2018,Tuesday,AT10403150,Docattach
January,23, 2018,Tuesday,AT10393790,Docattach
January,23, 2018,Tuesday,AT10397220,Docattach
January,23, 2018,Tuesday,AT10379610,Docattach
January,23, 2018,Tuesday,AT10390240,Docattach
January,23, 2018,Tuesday,AT10390500,Docattach
January,23, 2018,Tuesday,AT10391610,Docattach
January,23, 2018,Tuesday,AT10391650,Docattach
January,25, 2018,Thursday,AT10392610,Docattach
January,25, 2018,Thursday,AT10392610,Docattach
January,25, 2018,Thursday,AT10394230,Docattach
January,25, 2018,Thursday,AT10385880,Docattach
January,25, 2018,Thursday,AT10386000,Docattach
January,25, 2018,Thursday,AT10395310,Docattach
January,25, 2018,Thursday,AT10398160,Docattach
January,25, 2018,Thursday,AT10398160,Docattach
January,25, 2018,Thursday,AT10383370,Docattach
January,25, 2018,Thursday,AT10396860,Docattach
January,25, 2018,Thursday,AT10397390,Docattach
January,25, 2018,Thursday,AT10400310,Docattach
January,30, 2018,Tuesday,AT10393760,Docattach
January,30, 2018,Tuesday,AT10396890,Docattach
January,30, 2018,Tuesday,AT10396800,Docattach
January,30, 2018,Tuesday,AT10402340,Docattach
January,30, 2018,Tuesday,AT10392840,Docattach
January,30, 2018,Tuesday,AT10384750,Docattach
January,30, 2018,Tuesday,AT10397780,Docattach
January,30, 2018,Tuesday,AT10382030,Docattach
January,30, 2018,Tuesday,AT10382200,Docattach
January,30, 2018,Tuesday,AT10404170,Docattach
January,30, 2018,Tuesday,AT10404100,Docattach
January,30, 2018,Tuesday,AT10403950,Docattach
January,30, 2018,Tuesday,AT10368960,Docattach
January,30, 2018,Tuesday,AT10371060,Docattach
January,30, 2018,Tuesday,AT10374910,Docattach
January,30, 2018,Tuesday,AT10393530,Docattach
January,30, 2018,Tuesday,AT10382840,Docattach
January,30, 2018,Tuesday,AT10383970,Docattach
January,30, 2018,Tuesday,AT10388880,Docattach
January,31, 2018,Wednesday,AT10388880,Docattach
February,1, 2018,Thursday,AT10376600,Docattach
February,1, 2018,Thursday,AT10375160,Docattach
February,1, 2018,Thursday,AT10376200,Docattach
February,1, 2018,Thursday,AT10398710,Docattach
February,1, 2018,Thursday,AT10387010,Docattach
February,1, 2018,Thursday,AT10377030,Docattach
February,1, 2018,Thursday,AT10380550,Docattach
February,1, 2018,Thursday,AT10396890,Docattach
February,1, 2018,Thursday,AT10399730,Docattach
February,1, 2018,Thursday,AT70007490,Docattach
February,1, 2018,Thursday,AT10391940,Docattach
February,1, 2018,Thursday,AT10399050,Docattach
February,1, 2018,Thursday,AT10394010,Docattach
February,1, 2018,Thursday,AT10402800,Docattach
February,1, 2018,Thursday,AT10398160,Docattach
February,1, 2018,Thursday,AT10398160,Docattach
February,1, 2018,Thursday,AT10403610,Docattach
February,1, 2018,Thursday,AT10394430,Docattach
February,1, 2018,Thursday,AT10377020,Docattach
February,1, 2018,Thursday,AT10404480,Docattach
February,1, 2018,Thursday,AT10372200,Docattach
February,1, 2018,Thursday,AT10352770,Docattach
February,1, 2018,Thursday,AT10393160,Docattach
February,1, 2018,Thursday,AT10390450,Docattach
February,1, 2018,Thursday,AT10387700,Docattach
February,1, 2018,Thursday,AT10391310,Docattach
February,6, 2018,Tuesday,AT10405220,Docattach
February,6, 2018,Tuesday,AT10364700,Docattach
February,6, 2018,Tuesday,AT10383310,Docattach
February,6, 2018,Tuesday,AT10394900,Docattach
February,6, 2018,Tuesday,AT10400410,Docattach
February,6, 2018,Tuesday,AT10399450,Docattach
February,6, 2018,Tuesday,AT10383540,Docattach
February,6, 2018,Tuesday,AT10386870,Docattach
February,6, 2018,Tuesday,AT10402250,Docattach
February,6, 2018,Tuesday,AT10394900,Docattach
February,6, 2018,Tuesday,AT10405980,Docattach
February,6, 2018,Tuesday,AT10405700,Docattach
February,6, 2018,Tuesday,AT10405720,Docattach
February,6, 2018,Tuesday,AT10405640,Docattach
February,6, 2018,Tuesday,AT10405690,Docattach
February,6, 2018,Tuesday,AT10405710,Docattach
February,6, 2018,Tuesday,AT10405740,Docattach
February,6, 2018,Tuesday,AT10384140,Docattach
February,6, 2018,Tuesday,AT10396220,Docattach
February,6, 2018,Tuesday,AT10394890,Docattach
February,7, 2018,Wednesday,AT10392610,Docattach
February,9, 2018,Friday,AT10384250,Docattach
February,9, 2018,Friday,AT10397250,Docattach
February,9, 2018,Friday,AT10406940,Docattach
February,9, 2018,Friday,AT10397810,Docattach
February,9, 2018,Friday,AT10396860,Docattach
February,9, 2018,Friday,AT10378700,Docattach
February,9, 2018,Friday,AT10395310,Docattach
February,9, 2018,Friday,AT10402550,Docattach
February,9, 2018,Friday,AT10355870,Docattach
February,9, 2018,Friday,AT10406890,Docattach
February,9, 2018,Friday,AT10398640,Docattach
February,9, 2018,Friday,AT10385280,Docattach
February,9, 2018,Friday,AT10394900,Docattach
February,9, 2018,Friday,AT10386050,Docattach
February,9, 2018,Friday,AT10400370,Docattach
February,9, 2018,Friday,AT10373650,Docattach
February,13, 2018,Tuesday,AU10002760,Docattach
February,13, 2018,Tuesday,AT10394480,Docattach
February,13, 2018,Tuesday,AT10400570,Docattach
February,13, 2018,Tuesday,AT70007250,Docattach
February,13, 2018,Tuesday,AT10392380,Docattach
February,13, 2018,Tuesday,AT10402650,Docattach
February,13, 2018,Tuesday,AT10384750,Docattach
February,13, 2018,Tuesday,AT10377850,Docattach
February,20, 2018,Tuesday,AT10400220,Docattach
February,20, 2018,Tuesday,AT10408060,Docattach
February,20, 2018,Tuesday,AT10408180,Docattach
February,20, 2018,Tuesday,AT10408210,Docattach
February,20, 2018,Tuesday,AT10408320,Docattach
February,20, 2018,Tuesday,AT10408530,Docattach
February,20, 2018,Tuesday,AT10408520,Docattach
February,20, 2018,Tuesday,AT10407870,Docattach
February,20, 2018,Tuesday,AT10408220,Docattach
February,20, 2018,Tuesday,AT10374500,Docattach
February,20, 2018,Tuesday,AT70007670,Docattach
February,20, 2018,Tuesday,AT10385500,Docattach
February,20, 2018,Tuesday,AT10397460,Docattach
February,20, 2018,Tuesday,AT10398640,Docattach
February,20, 2018,Tuesday,AT10397030,Docattach
February,20, 2018,Tuesday,AT10367860,Docattach
March,23, 2018,Friday,AT10414280,Docattach
March,23, 2018,Friday,AT10405410,Docattach
April,1, 2015,Wednesday,VF52825910,Docattach
April,1, 2015,Wednesday,VF52820190,Docattach
April,1, 2015,Wednesday,VF52802570,Docattach
April,7, 2015,Tuesday,VF52809810,Docattach
April,7, 2015,Tuesday,VF52793030,Docattach
April,7, 2015,Tuesday,VF52831330,Docattach
April,7, 2015,Tuesday,VF52806910,Docattach
April,8, 2015,Wednesday,VF52813730,Docattach
April,8, 2015,Wednesday,VF52801050,Docattach
April,8, 2015,Wednesday,VF52834400,Docattach
April,8, 2015,Wednesday,VF52832990,Docattach
April,8, 2015,Wednesday,VF76042620,Docattach
April,8, 2015,Wednesday,VF52817220,Docattach
April,8, 2015,Wednesday,VF52818230,Docattach
April,9, 2015,Thursday,VF52820860,Docattach
April,9, 2015,Thursday,VF52826980,Docattach
April,9, 2015,Thursday,VF52841580,Docattach
April,9, 2015,Thursday,VF52832470,Docattach
April,10, 2015,Friday,VF52826020,Docattach
April,13, 2015,Monday,VF52815020,Docattach
April,13, 2015,Monday,VF52800880,Docattach
April,14, 2015,Tuesday,VF52820420,Docattach
April,14, 2015,Tuesday,VF52821470,Docattach
April,14, 2015,Tuesday,VF52830210,Docattach
April,14, 2015,Tuesday,VF52834110,Docattach
April,14, 2015,Tuesday,VF52837070,Docattach
April,14, 2015,Tuesday,VF52843290,Docattach
April,14, 2015,Tuesday,VF52838810,Docattach
April,14, 2015,Tuesday,VF52836480,Docattach
April,15, 2015,Wednesday,VF52830230,Docattach
April,15, 2015,Wednesday,VF52802110,Docattach
April,16, 2015,Thursday,VF52815220,Docattach
April,16, 2015,Thursday,VF52827100,Docattach
April,16, 2015,Thursday,VF52833020,Docattach
April,16, 2015,Thursday,VF52835980,Docattach
April,16, 2015,Thursday,VF52826820,Docattach
April,20, 2015,Monday,VF52853940,Docattach
April,20, 2015,Monday,VF52824830,Docattach
April,20, 2015,Monday,VF52835640,Docattach
April,20, 2015,Monday,VF52847400,Docattach
April,20, 2015,Monday,VF52819110,Docattach
April,21, 2015,Tuesday,VF52841530,Docattach
April,21, 2015,Tuesday,VF52843340,Docattach
April,21, 2015,Tuesday,VF52824700,Docattach
April,21, 2015,Tuesday,VF52821520,Docattach
April,21, 2015,Tuesday,VF52824130,Docattach
April,21, 2015,Tuesday,VF52836770,Docattach
April,21, 2015,Tuesday,VF52832630,Docattach
April,22, 2015,Wednesday,VF52835390,Docattach
April,22, 2015,Wednesday,VF52806810,Docattach
