Date,Policy #,Processing Done
"Wednesday, February 13, 2019",VF53394660,Docattach
"Wednesday, February 13, 2019",VF53372500,Paycase
"Wednesday, February 13, 2019",VF53420190,EFT TIA
"Wednesday, February 13, 2019",VF53307330,Paycase
"Wednesday, February 13, 2019",VF53396790,Paycase
"Wednesday, February 13, 2019",VF53401040,Paycase
"Wednesday, February 13, 2019",VP66351510,Docattach
"Wednesday, February 13, 2019",VF53346390,Docattach
"Wednesday, February 13, 2019",VF53354460,Docattach
"Wednesday, February 13, 2019",VF53307330,Docattach
"Wednesday, February 13, 2019",VP66345400,Paycase
"Wednesday, February 13, 2019",VF53316110,Docattach
"Thursday, February 14, 2019",VP66349400,Paycase
"Thursday, February 14, 2019",VF53397920,Docattach
"Thursday, February 14, 2019",VF53412300  ,Docattach
"Thursday, February 14, 2019",VF53399270,Docattach
"Thursday, February 14, 2019",VF53399280 ,Docattach
"Thursday, February 14, 2019",VF53399270,Docattach
"Thursday, February 14, 2019",VF53370030 ,Docattach
"Thursday, February 14, 2019",VF53354460,Reissue
"Thursday, February 14, 2019",VP66346730,Docattach
"Thursday, February 14, 2019",VP66346860,Docattach
"Thursday, February 14, 2019",VF53402380,Paycase
"Thursday, February 14, 2019",VF53414490,Paycase
"Thursday, February 14, 2019",VP66343180,Reissue
"Thursday, February 14, 2019",VF53420840,EFT TIA
"Thursday, February 14, 2019",VF53404040,Paycase
"Thursday, February 14, 2019",VF53356320,Docattach
"Thursday, February 14, 2019",VF53348780,Docattach
"Thursday, February 14, 2019",VF53406640,Docattach
"Thursday, February 14, 2019",VF53319950,Docattach
"Thursday, February 14, 2019",VF53401080,Docattach
"Thursday, February 14, 2019",VF53407950,Docattach
"Thursday, February 14, 2019",VF53341690,Docattach
"Friday, February 15, 2019",VF53319950,Docattach
"Friday, February 15, 2019",VP66346310,Docattach
"Friday, February 15, 2019",VP66343180,Reissue
"Friday, February 15, 2019",VF53355350,Docattach
"Friday, February 15, 2019",VP66345060,Paycase
"Friday, February 15, 2019",VF53393980,SIT set up
"Friday, February 15, 2019",VF53339700,Docattach
"Friday, February 15, 2019",VF53399140,Docattach
"Friday, February 15, 2019",VF53374480,Paycase
"Friday, February 15, 2019",VF53331580,Docattach
"Tuesday, February 19, 2019",VF53354460,Reissue
"Tuesday, February 19, 2019",VF53391590,Docattach
"Tuesday, February 19, 2019",VF53394660,Docattach
"Tuesday, February 19, 2019",VF53355350,Docattach
"Tuesday, February 19, 2019",VF53406190,Docattach
"Tuesday, February 19, 2019",VF53386510,Docattach
"Tuesday, February 19, 2019",VF53379160,Apply Check
"Tuesday, February 19, 2019",VF53393370,Docattach
"Tuesday, February 19, 2019",VF53396660,Docattach
"Tuesday, February 19, 2019",VF53383580,Paycase
"Tuesday, February 19, 2019",VF53415600,Docattach
"Tuesday, February 19, 2019",VF53388290 ,Docattach
"Tuesday, February 19, 2019",VF53393070,Docattach
"Tuesday, February 19, 2019",VF53393140,Docattach
"Tuesday, February 19, 2019",VP66350260,Paycase
"Tuesday, February 19, 2019",VF53371500,Paycase
"Tuesday, February 19, 2019",VF53419430,Docattach
"Tuesday, February 19, 2019",VF53421490,Docattach
"Tuesday, February 19, 2019",VF53374890,Docattach
"Tuesday, February 19, 2019",VF53383920,Docattach
"Tuesday, February 19, 2019",VF53385310,Paycase
"Tuesday, February 19, 2019",VP66339190,Paycase
"Wednesday, February 20, 2019",VF53354460,Reissue
"Wednesday, February 20, 2019",VF53396660,Docattach
"Wednesday, February 20, 2019",VF53417650,Docattach
"Wednesday, February 20, 2019",VF53379160,SIT set up
"Wednesday, February 20, 2019",VF53339530,Reissue
"Wednesday, February 20, 2019",VF53372790,Docattach
"Wednesday, February 20, 2019",VF53398700,Paycase
"Wednesday, February 20, 2019",VF53315340,SIT set up
"Wednesday, February 20, 2019",VF53400060,SIT set up
"Wednesday, February 20, 2019",VF53206100,Docattach
"Wednesday, February 20, 2019",VF53383550,Paycase
"Wednesday, February 20, 2019",VF53387870,Docattach
"Wednesday, February 20, 2019",VF53393370,Docattach
"Wednesday, February 20, 2019",VF53401220 ,Docattach
"Wednesday, February 20, 2019",VF53401220 ,Docattach
"Wednesday, February 20, 2019",VF53412280,Paycase
"Wednesday, February 20, 2019",VP66343370,Reissue
"Wednesday, February 20, 2019",VF53422970,EFT TIA
"Wednesday, February 20, 2019",VF53419430,Docattach
"Wednesday, February 20, 2019",VF53396280,Reissue
"Wednesday, February 20, 2019",VF53395930,Docattach
"Wednesday, February 20, 2019",VP66346230,Docattach
"Thursday, February 21, 2019",VF53206100,Docattach
"Thursday, February 21, 2019",VF53396280,Reissue
"Thursday, February 21, 2019",VF53339530,Reissue
"Thursday, February 21, 2019",VP66343370,Reissue
"Thursday, February 21, 2019",VF53317160,Docattach
"Thursday, February 21, 2019",VF53395690,Paycase
"Thursday, February 21, 2019",VP66347300,Docattach
"Thursday, February 21, 2019",VF53386290,SIT set up
"Thursday, February 21, 2019",VF53423800,EFT TIA
"Thursday, February 21, 2019",VP66344920,Paycase
"Thursday, February 21, 2019",VP66346800,Paycase
"Thursday, February 21, 2019",VF53396400,Docattach
"Thursday, February 21, 2019",VP66348840,Paycase
"Thursday, February 21, 2019",VF53422920,EFT TIA
"Thursday, February 21, 2019",VF53417650,Docattach
"Thursday, February 21, 2019",VF53396400,Docattach
"Thursday, February 21, 2019",VF53387810,Docattach
"Thursday, February 21, 2019",VP66348420,Paycase
"Thursday, February 21, 2019",VF53401240,Paycase
"Thursday, February 21, 2019",VP66348430,Paycase
"Thursday, February 21, 2019",VF53420380,Paycase
"Thursday, February 21, 2019",VF53411080,Paycase
"Thursday, February 21, 2019",VF53396100,Paycase
"Thursday, February 21, 2019",VP66347070,Paycase
"Thursday, February 21, 2019",VP66349790,Docattach
"Friday, February 22, 2019",VF53317160,Docattach
"Friday, February 22, 2019",VF53386290,SIT set up
"Friday, February 22, 2019",VF53387810,SIT set up
"Friday, February 22, 2019",VF53346390,Docattach
"Friday, February 22, 2019",VF53420850,EFT TIA
"Friday, February 22, 2019",VF53404350,Docattach
"Friday, February 22, 2019",VF53421930,EFT TIA
"Friday, February 22, 2019",VP66343710,Apply Check
"Friday, February 22, 2019",VF53346390,Docattach
"Friday, February 22, 2019",VF53376230,Docattach
"Friday, February 22, 2019",VF53403920,Paycase
"Friday, February 22, 2019",VF53424700,Apply Check
"Friday, February 22, 2019",VF53406210,Docattach
"Friday, February 22, 2019",VF53409770,Paycase
"Friday, February 22, 2019",VF53412850,Docattach
"Friday, February 22, 2019",VF53424640,EFT TIA
"Friday, February 22, 2019",VP66351020,Docattach
"Friday, February 22, 2019",VF53388890,Docattach
"Friday, February 22, 2019",VF53424840,EFT TIA
"Friday, February 22, 2019",VF53424710,EFT TIA
"Friday, February 22, 2019",VF53418900,Docattach
"Tuesday, February 26, 2019",VF53420380,Docattach
"Tuesday, February 26, 2019",VF53206100,Docattach
"Tuesday, February 26, 2019",VF53374460,Docattach
"Tuesday, February 26, 2019",VF53412300 ,Docattach
"Tuesday, February 26, 2019",VF53355350,Docattach
"Tuesday, February 26, 2019",VF53370030,Docattach
"Tuesday, February 26, 2019",VF53385470,Docattach
"Tuesday, February 26, 2019",VF53371120,Docattach
"Tuesday, February 26, 2019",VF53407520,Paycase
"Tuesday, February 26, 2019",VF53410130,Paycase
"Tuesday, February 26, 2019",VF53400280,Reissue
"Tuesday, February 26, 2019",VF53407420,Docattach
"Tuesday, February 26, 2019",VP66348270,Docattach
"Tuesday, February 26, 2019",VF53343330,Docattach
"Tuesday, February 26, 2019",VP66349990,Docattach
"Tuesday, February 26, 2019",VF53391230,Paycase
"Tuesday, February 26, 2019",VP66330580,Reissue
"Wednesday, February 27, 2019",VF53355350,Docattach
"Wednesday, February 27, 2019",VF53407520,Paycase
"Wednesday, February 27, 2019",VP66330580,Reissue
"Wednesday, February 27, 2019",VP66349430,Docattach
"Wednesday, February 27, 2019",VF53393370,Docattach
"Wednesday, February 27, 2019",VF53394510,Paycase
"Wednesday, February 27, 2019",VF53386100,Paycase
"Wednesday, February 27, 2019",VF53379600,Apply Check
"Wednesday, February 27, 2019",VF53361930,Docattach
"Wednesday, February 27, 2019",VF53426030,EFT TIA
"Wednesday, February 27, 2019",VF53426030,EFT TIA
"Wednesday, February 27, 2019",VF53393370,Docattach
"Wednesday, February 27, 2019",VF53354860,Docattach
"Wednesday, February 27, 2019",VF53377150,Docattach
"Wednesday, February 27, 2019",VF53370030,Docattach
"Wednesday, February 27, 2019",VP66340640,Docattach
"Wednesday, February 27, 2019",VF53425480,Docattach
"Wednesday, February 27, 2019",VF53311900,Docattach
"Wednesday, February 27, 2019",VF53343330,Docattach
"Thursday, February 28, 2019",VP66340640,Docattach
"Thursday, February 28, 2019",VP66351220,Docattach
"Thursday, February 28, 2019",VF53422590,Docattach
"Thursday, February 28, 2019",VP66346730,Docattach
"Thursday, February 28, 2019",VF53370030,Docattach
"Thursday, February 28, 2019",VF53414810,Docattach
"Thursday, February 28, 2019",VP66346860,Docattach
"Thursday, February 28, 2019",VF53354860,Docattach
"Thursday, February 28, 2019",VP66351020,Docattach
"Thursday, February 28, 2019",VP66330580,Reissue
"Thursday, February 28, 2019",VF53425930,Apply Check
"Thursday, February 28, 2019",VF53393370,Docattach
"Thursday, February 28, 2019",VF53394660,Docattach
"Thursday, February 28, 2019",VF53311900,Docattach
"Thursday, February 28, 2019",VF53388890,Paycase
"Thursday, February 28, 2019",VF53407520,Docattach
"Thursday, February 28, 2019",VF53427050,EFT TIA
"Thursday, February 28, 2019",VP66350840,Paycase
"Thursday, February 28, 2019",VF53415590,Paycase
"Friday, March 1, 2019",VF53386910,Docattach
"Friday, March 1, 2019",VF53411110,Docattach
"Friday, March 1, 2019",VF53427700,EFT TIA
"Friday, March 1, 2019",VF53386040,Apply Check
"Friday, March 1, 2019",VF53422590,Docattach
"Friday, March 1, 2019",VF53372790,Docattach
"Friday, March 1, 2019",VF53317160,Docattach
"Friday, March 1, 2019",VF53387460,Docattach
"Friday, March 1, 2019",VF53420380,Docattach
"Friday, March 1, 2019",VF53425480,Paycase
"Friday, March 1, 2019",VF53409150,Pre Internal
"Friday, March 1, 2019",VF53394660,Docattach
"Friday, March 1, 2019",VF53414810,Docattach
"Friday, March 1, 2019",VF53427570,EFT TIA
"Friday, March 1, 2019",VF53427600,EFT TIA
"Friday, March 1, 2019",VF53403900,Paycase
"Friday, March 1, 2019",VF53422440,EFT TIA
"Friday, March 1, 2019",VF53427840,EFT TIA
"Friday, March 1, 2019",VF53343210,Docattach
"Monday, March 4, 2019",VF53402650,Docattach
"Monday, March 4, 2019",VF53383260,Docattach
"Monday, March 4, 2019",VF53387460,Docattach
"Monday, March 4, 2019",VF53416140,Apply Check
"Monday, March 4, 2019",VP66349430,Docattach
"Monday, March 4, 2019",VF53391240,Apply Check
"Monday, March 4, 2019",VP66338400,Paycase
"Monday, March 4, 2019",VF53391240,Paycase
"Monday, March 4, 2019",VF53415680,Paycase
"Monday, March 4, 2019",VF53391400,Reissue
"Monday, March 4, 2019",VF53383260,Docattach
"Monday, March 4, 2019",VF53387460,Docattach
"Monday, March 4, 2019",VF53402650,Docattach
"Monday, March 4, 2019",VF53428540,EFT TIA
"Monday, March 4, 2019",VF53415510,Docattach
"Monday, March 4, 2019",VF53412390,Docattach
"Monday, March 4, 2019",VP66349520,Docattach
"Monday, March 4, 2019",VP66334870,Docattach
"Monday, March 4, 2019",VP66341770,Docattach
"Tuesday, March 5, 2019",VF53391240,Paycase
"Tuesday, March 5, 2019",VF53391400,Reissue
"Tuesday, March 5, 2019",VF53387460,Docattach
"Tuesday, March 5, 2019",VF53417700,Apply Check
"Tuesday, March 5, 2019",VF53343210,Docattach
"Tuesday, March 5, 2019",VF53384520,Docattach
"Tuesday, March 5, 2019",VF53420930,Paycase
"Tuesday, March 5, 2019",VF53408460  ,Docattach
"Tuesday, March 5, 2019",VP66346770,Docattach
"Tuesday, March 5, 2019",VP66334870,Docattach
"Tuesday, March 5, 2019",VF53428930,EFT TIA
"Tuesday, March 5, 2019",VP66348860,Docattach
"Tuesday, March 5, 2019",VF53309630,Docattach
"Tuesday, March 5, 2019",VP66352080,Paycase
"Tuesday, March 5, 2019",VF53367950,Reissue
"Tuesday, March 5, 2019",VF53370970,Docattach
"Tuesday, March 5, 2019",VP66343450,Docattach
"Tuesday, March 5, 2019",VF53417000,Paycase
"Wednesday, March 6, 2019",VF53367950,Reissue
"Wednesday, March 6, 2019",VF53383260,Docattach
"Wednesday, March 6, 2019",VF53409920,Paycase
"Wednesday, March 6, 2019",VF53395210,Reissue
"Wednesday, March 6, 2019",VF53413970,Reissue
"Wednesday, March 6, 2019",VF53414800,Paycase
"Wednesday, March 6, 2019",VF53356750,Reissue
"Wednesday, March 6, 2019",VF53408460,Docattach
"Wednesday, March 6, 2019",VP66345290,Docattach
"Wednesday, March 6, 2019",VF53418010,Docattach
"Wednesday, March 6, 2019",VF53383580,Docattach
"Wednesday, March 6, 2019",VF53398210,Docattach
"Wednesday, March 6, 2019",VF53398660,Reissue
"Wednesday, March 6, 2019",VF53425410,Paycase
"Wednesday, March 6, 2019",VF53429960,EFT TIA
"Wednesday, March 6, 2019",VP66342250,Reissue
"Wednesday, March 6, 2019",VF53398120,Docattach
"Wednesday, March 6, 2019",VF53309930,Docattach
"Wednesday, March 6, 2019",VF53396450,Docattach
"Thursday, March 7, 2019",VF53395210,Reissue
"Thursday, March 7, 2019",VF53413970,Reissue
"Thursday, March 7, 2019",VF53356750,Reissue
"Thursday, March 7, 2019",VF53398660,Reissue
"Thursday, March 7, 2019",VP66342250,Reissue
"Thursday, March 7, 2019",VP66349580,Docattach
"Thursday, March 7, 2019",VF53429790,Pre Internal
"Thursday, March 7, 2019",VP66348190,Docattach
"Thursday, March 7, 2019",VF53412710,Docattach
"Thursday, March 7, 2019",VF53400280,Reissue
"Thursday, March 7, 2019",VF53429910,Apply Check
"Thursday, March 7, 2019",VF53430140,EFT TIA
"Thursday, March 7, 2019",VF53426040,Paycase
"Thursday, March 7, 2019",VF53430220,EFT TIA
"Thursday, March 7, 2019",VF53249740,Docattach
"Thursday, March 7, 2019",VF53404080,Paycase
"Thursday, March 7, 2019",VP66347340,Docattach
"Thursday, March 7, 2019",VF53387460,Docattach
"Thursday, March 7, 2019",VF53430500,Docattach
"Friday, March 8, 2019",VF53400280,Reissue
"Friday, March 8, 2019",VF53400280,Refund
"Friday, March 8, 2019",VF53416140,Docattach
"Friday, March 8, 2019",VF53387460,Docattach
"Friday, March 8, 2019",VF53332460,Docattach
"Friday, March 8, 2019",VF53361350,Paycase
"Friday, March 8, 2019",VF53382320,Paycase
"Friday, March 8, 2019",VF53397820,Paycase
"Friday, March 8, 2019",VP66353490,EFT TIA
"Friday, March 8, 2019",VP66351220,Docattach
"Friday, March 8, 2019",VF53386040,Docattach
"Friday, March 8, 2019",VF53410640,Docattach
"Friday, March 8, 2019",VF53387190,Docattach
"Friday, March 8, 2019",VP66349660,Docattach
"Friday, March 8, 2019",VF53398880,Paycase
"Friday, March 8, 2019",VF53170930,Docattach
"Friday, March 8, 2019",VF53396970,Docattach
"Friday, March 8, 2019",VF53417750,Docattach
"Monday, March 11, 2019",VF53354860,Docattach
"Monday, March 11, 2019",VF53414810,Docattach
"Monday, March 11, 2019",VP66344660,Apply Check
"Monday, March 11, 2019",VF53429910,Docattach
"Monday, March 11, 2019",VF53415740,Apply Check
"Monday, March 11, 2019",VP66351480,Apply Check
"Monday, March 11, 2019",VF53402650,Apply Check
"Monday, March 11, 2019",VF53429910,Docattach
"Monday, March 11, 2019",VF53363910,Docattach
"Monday, March 11, 2019",VF53391970,Docattach
"Monday, March 11, 2019",VF53402650,Docattach
"Monday, March 11, 2019",VP66341100,Paycase
"Monday, March 11, 2019",VF53284440,Docattach
"Monday, March 11, 2019",VP66349430,Docattach
"Monday, March 11, 2019",VF53354860,Docattach
"Monday, March 11, 2019",VF53352200,Docattach
"Monday, March 11, 2019",VP66346900,Docattach
"Monday, March 11, 2019",VP66350760,Docattach
"Monday, March 11, 2019",VF53368370,Docattach
"Tuesday, March 12, 2019",VF53396290,Paycase
"Tuesday, March 12, 2019",VF53398410,Docattach
"Tuesday, March 12, 2019",VP66348900,Apply Check
"Tuesday, March 12, 2019",VF53415750,Paycase
"Tuesday, March 12, 2019",VF53419990,Paycase
"Tuesday, March 12, 2019",VF53284440,Docattach
"Tuesday, March 12, 2019",VP66348630,Docattach
"Tuesday, March 12, 2019",VP66350210,Docattach
"Tuesday, March 12, 2019",VF53410640,Docattach
"Tuesday, March 12, 2019",VF53406160,Docattach
"Tuesday, March 12, 2019",VP66349430,Docattach
"Tuesday, March 12, 2019",VP66349000,Paycase
"Tuesday, March 12, 2019",VF53397390,Apply Check
"Tuesday, March 12, 2019",VF53414810 ,Docattach
"Tuesday, March 12, 2019",VF53425410,Docattach
"Tuesday, March 12, 2019",VF53360590,Docattach
"Tuesday, March 12, 2019",VP66346860,Docattach
"Tuesday, March 12, 2019",VP66346730,Docattach
"Tuesday, March 12, 2019",VF53398410,Not Taken
"Tuesday, March 12, 2019",VP66345880,Paycase
"Tuesday, March 12, 2019",VF53432160,EFT TIA
"Wednesday, March 13, 2019",VF53400280,Refund
"Wednesday, March 13, 2019",VF53390860,Docattach
"Wednesday, March 13, 2019",VF53407480,Apply Check
"Wednesday, March 13, 2019",VF53392680,Docattach
"Wednesday, March 13, 2019",VF53400390,Docattach
"Wednesday, March 13, 2019",VF53400410,Docattach
"Wednesday, March 13, 2019",VF53407520 ,Reissue
"Wednesday, March 13, 2019",VP66352130,Docattach
"Wednesday, March 13, 2019",VF53402650,Docattach
"Wednesday, March 13, 2019",VF53406210,Refund
"Wednesday, March 13, 2019",VF53173790,Refund
"Wednesday, March 13, 2019",VF53317540,Docattach
"Wednesday, March 13, 2019",VP66351650,Docattach
"Wednesday, March 13, 2019",VF53407520,Docattach
"Wednesday, March 13, 2019",VF53428340 ,Docattach
"Wednesday, March 13, 2019",VP66350690,Docattach
"Wednesday, March 13, 2019",VF53390730,Docattach
"Wednesday, March 13, 2019",VF53395720,Paycase
"Thursday, March 14, 2019",VF53407520,Docattach
"Thursday, March 14, 2019",VF53428340 ,Docattach
"Thursday, March 14, 2019",VF53317540,Docattach
"Thursday, March 14, 2019",VF53415740,Paycase
"Thursday, March 14, 2019",VF53417180,Paycase
"Thursday, March 14, 2019",VF53421430,Docattach
"Thursday, March 14, 2019",VF53428390,Docattach
"Thursday, March 14, 2019",VF53390490,Docattach
"Thursday, March 14, 2019",VF53407520,Docattach
"Thursday, March 14, 2019",VP66351650,Paycase
"Thursday, March 14, 2019",VF53382130,Docattach
"Thursday, March 14, 2019",VF53428480,Paycase
"Thursday, March 14, 2019",VF53433800,EFT TIA
"Thursday, March 14, 2019",VF53416110,Paycase
"Thursday, March 14, 2019",VF53221600,Docattach
"Thursday, March 14, 2019",VF53414500,Paycase
"Thursday, March 14, 2019",VF53390830,Docattach
"Thursday, March 14, 2019",VF53394360,Docattach
"Friday, March 15, 2019",VF53421430,Paycase
